158,1030721152
159,1018465536
160,1026283776
161,1024973696
162,1027498752
163,1016754176
164,1025945728
165,1024730752
166,1023240960
167,1022163456
168,1023927808
169,1025713280
170,1025713280
171,1055776000
172,1052775552
173,1054413120
174,1060218624
175,1060918528
176,1061750528
177,1061700352
178,1060778560
179,1061808640
180,1061695072
181,1061364896
182,1028703232
183,1066628928
184,1058200704
185,1067421312
186,1062550848
187,1059278336
188,1058319552
189,1063105504
190,1058707808
191,1067162464
192,1059167392
193,1067344704
194,1060913248
195,1058390880
196,1059869952
197,1064027296
198,1058776480
199,1063256032
200,1062606304
201,1058216544
202,1064045792
203,1063971840
204,1066811168
205,1062550848
206,1062360672
207,1063057952
208,1062297280
209,1057936576
210,1064296704
211,1063356416
212,1066924736
213,1061681856
214,1062635360
215,1060281984
216,1060477440
217,1059946560
218,1059957120
219,1057735840
220,1073232032
221,1073105280
222,1072661536
223,1068908320
224,1072162336
225,1073197696
226,1069074720
227,1070683232
228,1073559552
229,1070009728
230,1066864000
231,1072833216
232,1071599744
233,1072756608
234,1072936224
235,1069122272
236,1067783136
237,1068123872
238,1067991808
239,1070437600
240,1069676928
241,1054201856
242,1054909696
243,1055057600
244,1058459552
245,1058507072
246,0
247,1050298048
248,1051576448
249,1010415104
250,1015359488
251,1023494656
252,1013415680
253,1015803136
254,1012781568
255,1016606208
256,1017599232
257,1027361408
258,1008259840
259,1013500160
260,1011915264
261,1015169280
262,1016099072
263,1006780672
264,1009633280
265,1047445504
266,1065297728
267,1051676800
268,1058385568
269,1043319872
270,1043356864
271,1056917056
272,1047968448
273,1061808640
274,1063911072
275,1068599296
276,1072447584
277,1073741792
278,1065326784
279,1066747776
280,1066182560
281,1066800608
282,1062305184
283,1073033952
284,1046880256
285,1044323584
286,1073559552
287,1069024544
288,1067923136
289,1068491008
290,1070141792
291,1071034528
292,1072936224
293,1062550848
294,1069880288
295,1069587136
296,1068456672
297,1069373184
298,1059893728
299,1072458144
300,1067421312
301,1051486592
302,1073741792
303,1066879840
304,1065350560
305,1065516960
306,1065873536
307,1070514208
308,1073741792
309,1064476288
310,1065641088
311,1060493312
312,1065104928
313,1066790048
314,1057574720
315,1056161664
316,1072833216
317,1052072960
318,1056135232
319,1065340000
320,1073741792
321,1056446912
322,1055622848
323,1054598016
324,1057133632
325,1050651968
326,1060142016
327,1057115136
328,1062957600
329,1067070016
330,1051756032
331,1072785664
332,1072389472
333,1053118912
334,1056737408
335,1053462272
336,1073741792
337,1057920736
338,1051412672
339,1056425728
340,1073232032
341,1051898688
342,1052664640
343,1058264096
344,1051470784
345,1053177024
346,1051423232
347,1044756736
348,1050731200
349,1073688992
350,1048412224
351,1058393504
352,1048332992
353,1051623936
354,1051528896
355,1050350912
356,1058242944
357,1056394048
358,1060002016
359,1060493312
360,1049886016
361,1049114752
362,1054941376
363,1052432192
364,1061750528
365,1061808640
366,1072936224
367,1060551392
368,1068255936
369,1057540384
370,1062807040
371,1063594112
372,1070234240
373,1071010752
374,1073688992
375,1070514208
376,1065340000
377,1051497216
378,1051877504
379,1051618688
380,1051491904
381,1061573568
382,1048528448
383,1065395456
384,1046399552
385,1046558080
386,1046336192
387,1061573568
388,1062305184
389,1058221824
390,1055802432
391,1073559552
392,1070437600
393,1054122560
394,1058221824
395,1072936224
396,1072135936
397,1072833216
398,1071322432
399,1071536352
400,1071763520
401,1056711040
402,1073688992
403,1064296704
404,1062635360
405,1067421312
406,1071045088
407,1068390624
408,1071536352
409,1069661088
410,1068815872
411,1068937376
412,1068868704
413,1069555424
414,1060630656
415,1070234240
416,1073688992
417,1050688960
418,1051016512
419,1070437600
420,1052986880
421,1072711712
422,1050007552
423,1056953984
424,1070514208
425,1073741792
426,1062115040
427,1066879840
428,1072466080
429,1072833216
430,1060844576
431,1073033952
432,1042332032
433,1058385568
434,1057939200
435,1052817792
436,1066504768
437,1071536352
438,1067421312
439,1073559552
440,1071021312
441,1072833216
442,1070009728
443,1060477440
444,1057133632
445,1060863072
446,1060712512
447,1068551744
448,1068551744
449,1050821056
450,1048327680
451,1061489056
452,1062305184
453,1061061184
454,1068966432
455,1055622848
456,1070511552
457,1069880288
458,1069555424
459,1071536352
460,1058773856
461,1061969760
462,1065149824
463,1068551744
464,1066800608
465,1069122272
466,1051840576
467,1058507072
468,1073033952
469,1072458144
470,1059167392
471,1062807040
472,1062550848
473,1067421312
474,1045374784
475,1068255936
476,1070511552
477,1071536352
478,1072716992
479,1070456096
480,1029770240
481,1063860896
482,1052817792
483,1072936224
484,1066790048
485,1050055040
486,1063594112
487,1068551744
488,1058367104
489,1057683008
490,1060501216
491,1063860896
492,1069283392
493,1068451392
494,1049891328
495,1066652704
496,1056230336
497,1070234240
498,1058272000
499,1072447584
500,1049188736
501,1060342752
502,1071763520
503,1066782112
504,1071034528
505,1070456096
506,1059759040
507,1043969600
508,1039278720
509,1058343328
510,1041566080
511,1042421824
512,1069122272
513,1072135936
514,1055057600
515,1066911520
516,1068966432
517,1059056448
518,1060738944
519,1068551744
520,1028460160
521,1073688992
522,1073741792
523,1061808640
524,1057920736
525,1058015808
526,1059893728
527,1073232032
528,1073559552
529,1073232032
530,1066911520
531,1066864000
532,1070976416
533,1072936224
534,1072716992
535,1063802784
536,1067923136
537,1068966432
538,1073559552
539,1048961600
540,1057424160
541,1064386496
542,1059759040
543,1063866176
544,1056747968
545,1064212192
546,1072135936
547,1067236416
548,1069898784
549,1048655232
550,1065028320
551,1066879840
